<<<<<<< HEAD
timestamp,txid,src_ip,dst_ip,src_port,dst_port,input_addresses,output_addresses,input_amounts,output_amounts,geo_country,asn
2026-08-13T22:57:13Z,6524e78f9e29e59542d9dfe094dc0a25ab602c8005114e06ad4bd4ed9101a744,143.102.159.164,62.71.52.46,18333,8333,bc1qdsJWGWCn8nGBhfq35R91KWatYkqScboSyaWiaP|bc1qsfdnvpSqHaTBZwY9t3E5fQvL8fzTRRLQ2MYDq2|bc1qEUrhqAVxesqp9isLSGA2zFzVHYSWnWQyEW9T4G,bc1qas1HBQPLzAat1MGVTqL9QNt2XcxUcahVbS2kC3|bc1qEUrhqAVxesqp9isLSGA2zFzVHYSWnWQyEW9T4G,0.07663189|0.05754321|0.08725968,0.11281072|0.10862406,GB,AS2856
2026-08-13T22:57:19Z,afff30ced3c77b64b5becfc080df5e1e017d2a66630ed8e26c30379460881830,200.172.52.160,215.16.161.231,443,8333,bc1qSKEnanP11dMFWCDJU6VuUjAwFk8ExyDsT81isg,bc1qQtqJ43kUHLiQKiWNpAxDwy589DAnVKrbgqpoYk,6.95045620,6.95045620,SG,AS14061
2026-08-13T22:57:31Z,38fffcd79273994f4d17ed9e3812f80747e4c08a59e7c547d361a4f79a4258b6,172.255.202.87,107.191.224.241,8333,8333,bc1qwovdpjWtKoasjgCP34YP7UWpJytoaThXDQb8c9|bc1q3v6gD4mRzHUhd8ARtY8d6dTedDEQGk3Eh5GqcX,bc1q7bWN74gWfB5PhcyFPh1DJKuxUeoLQgrSHcbijD|bc1qo8YoYHZVKYVfGQxggjkNicLEbGQRfeeXq8CPAr,1.08381704|0.99447918,1.01243131|1.06586491,PA,AS11556
2026-08-13T22:57:41Z,527211a79dcfb660e9042fca9df7caa2bbef01421833cf1c74926a319dbaa9f1,100.82.0.123,148.101.214.171,8333,8333,bc1qGtUVwM32gJwAmxit7Krs63rPCWRga8meaXc4fo,bc1qZpmbDXXKKj7eYQjJSRmt7WTuUA2KW8dR1eL3ii|bc1qGtUVwM32gJwAmxit7Krs63rPCWRga8meaXc4fo,0.27542544,0.15458460|0.12084084,GB,AS2856
2026-08-13T22:58:25Z,3ddfadf37b6651769e64f436a712de096836a19655e1cf88508ff3a62c257eda,142.63.193.251,100.82.0.198,8333,443,bc1qsEmFbVrcy4prsznM9Zd2jNRUP6cDVbtzLpVV6e|bc1q1LcaUSoo2pVEwpATLLqVrrcydhmDjXZPgQhJ6X|bc1qUs4sugj2fDY7TKrnjjQhc71KPqYuGnJTUdvLHY,bc1q7ACzHxLH5rZegXK1AtwvDDaTbU2ZrFvMuXx3o5|bc1qjRFkpBPpRjsWEonuCBoEKZVJdEf5UjS1t7e83f,0.08108073|0.08540362|0.16089772,0.28356741|0.04381466,DE,AS51167
2026-08-13T22:58:28Z,25a35dddc6b0f7e44ff08417c48ac153a45fc2416809a8825f0aff1ebe6e5cae,76.79.110.137,62.71.52.224,8333,8333,bc1qAPKWBgBnbKCCvnmzjsABG83Md9VHQCEcn3jMPA,bc1qCqbXGwFLwnAtW4cTTca9RGHENi6VwQ6bovD4JR|bc1qAPKWBgBnbKCCvnmzjsABG83Md9VHQCEcn3jMPA,1.71629688,0.89545226|0.82084462,US,AS13335
2026-08-13T22:58:29Z,b7c90cdbfa74822d9966f318738500ed1b05b4ddbf46e853eea0b551798cd63d,142.63.193.68,100.82.0.100,18333,18333,bc1q4eXZwaB4Z6wC5f5kxGS8ydGef3g6TjedaMHEjn,bc1qLjTMSmKc9DTjRkpzCgdLScv1LKEUsefiMWVVkE|bc1q4eXZwaB4Z6wC5f5kxGS8ydGef3g6TjedaMHEjn,0.87760540,0.56178948|0.31581592,NL,AS9009
2026-08-13T22:58:35Z,5040cd73f95a65906214d6e57e9a103d60f3d11c2c6c45420ad1d3f1fe545938,33.150.222.45,146.5.58.204,18333,9050,bc1q63vd14kX4u7YcpQ2oC1Q4APjKdXBkqhFnkgC36,bc1qNw751ps3d3izzTvk3PG1hqbcTZHG1Ayz86RSVF,15.78697227,15.78697227,US,AS13335
2026-08-13T22:58:58Z,790d5876c1774baf8923dec82c107a6e7ac5f18988c0098cd220752b1a438a78,217.157.122.187,143.102.159.73,443,443,bc1q7zRNhvPUt9FZcYaZZVoyRPUmggvG5ERj4Ti9y9,bc1qjRDuaKP9SeTeKJGgwy8nTHifY18SeDpHm9dCui|bc1q7zRNhvPUt9FZcYaZZVoyRPUmggvG5ERj4Ti9y9,11.33512968,10.26004992|1.07507976,DE,AS51167
2026-08-13T22:58:58Z,ead4a2cf52a45e6f1c6070b2036d6eea5e2190e39a8b61625aa5bf5043bed5ff,189.134.91.9,179.136.174.17,8333,9050,bc1qkNNSodg2vCDNvNkXXt3i9XAhWzxbzNWsuTp4va,bc1q1hpgKJcQZRBvDqfHNDMzHS8iKV2VfijZrSEC83|bc1qscCWpeQ36rLMQzRu5qUvc5KX98mxJNaTaEmEg4,0.67489702,0.30802326|0.36687376,GB,AS2856
2026-08-13T22:59:02Z,9254235b431c873e2fdcb01c0e883f28fe3abc13d89dee0baf2e09dddc47fa4f,107.137.33.29,142.63.193.81,8333,443,bc1qMxMuwktLJkmmQ7bePuA19aKQrYTNB7EAZFvDsz|bc1qq1aEnDKBzqb1o7EZwnXQmeCVk7CvPRUEZFT8qM,bc1qLuELk3YvmE4Vij7tkvWWR7ykhxDMj2ih1YZbER,0.40603062|0.25355583,0.65958645,GB,AS2856
2026-08-13T22:59:55Z,72ce7707c65527d60913d3f44923a6258c92416f00a48a9e7f832365ac7baca9,60.119.13.206,61.229.142.138,9050,8333,bc1qxbeP6JPRDH3fu5csPZ1PPbp6opt7MzvVHJntgS,bc1qeTEjmP8pn72fTYLN7kFxtUFSqPof1wNo2H5YGY|bc1qxbeP6JPRDH3fu5csPZ1PPbp6opt7MzvVHJntgS,0.44433065,0.21679313|0.22753752,BR,AS28573
2026-08-13T23:00:20Z,808ffd7df345a2ffbe9a70e602ed449b88a49af710f4ce904378bfe033a83e3d,76.79.110.214,211.22.235.239,443,9050,bc1q6CoEh2EaZNqUwb8r6dGgYvb6JNd1yu2psgjxvo,bc1qDPJpHwv1W5t5i1kWqBgaQ2BGjj2Php2vUUV7Hb,40.00000000,40.00000000,GB,AS2856
2026-08-13T23:00:37Z,98b48379cda76ab90a27c6bc0b0239608fc5ad30214468b9a090464a06a4ea4a,26.248.35.207,107.191.224.183,18333,8333,bc1qjYYshSfPbXK7F8yzqqKTVMGjU8CWMj8PmSn9ry|bc1qhy6awopE1U5YcgEnC3TmHgRheGhPXajCyLvFyK|bc1qz3U7nsaMDvcjvyh3hh1G9eRxFkDHXAYuCoYK9D,bc1q4QSZWc4Ws59mwrSNAKwwgKsbf5ZPBtofZGZZzB|bc1qjYYshSfPbXK7F8yzqqKTVMGjU8CWMj8PmSn9ry,0.47861666|0.27332728|0.35079677,0.69496723|0.40777347,BR,AS28573
2026-08-13T23:00:41Z,de7060b8eebdf9561e7c832113ddfaa91dfb90c30851212253f44e33feb70a42,200.172.52.219,211.22.235.89,8333,8333,bc1qTTLVpuzhpJArD79C2qggJfdgFfFFk2P6mrX9Zw,bc1qzFG2XFJNGhzvkE4CFUL7wCAKqXH2hdbQDnuWB4,2.84981744,2.84981744,GB,AS2856
2026-08-13T23:00:59Z,9f49920662f3594a3ce8ff78535c4a0c796b280ae1c039445eec402e8692215f,26.248.35.200,33.150.222.45,443,18333,bc1qKqpsVFbGLtsXzvDQkdVWrKrRZaTBuDtf9xH4iX|bc1qL84GThsgW58vzYfb2hZdGnAKU1gPGdTCjj6aQ5|bc1qM7vniNsA93KvXmv9qnXVg1z62HEvAcofaU8rKG,bc1q63vd14kX4u7YcpQ2oC1Q4APjKdXBkqhFnkgC36|bc1qM7vniNsA93KvXmv9qnXVg1z62HEvAcofaU8rKG,0.15935146|0.06429796|0.14289546,0.17167846|0.19486642,SG,AS14061
2026-08-13T23:01:04Z,7071ee1d8a5a3cd2a68484dca7239eee55b0628a2131509173ff4e0f1bc7f7e6,60.119.13.209,72.216.108.143,8333,8333,bc1qyGQVvLEaLC8Qs3rD6VZ2tXzZADNXoxaLrMArx7|bc1quak9Eo3WRnxa81L3kwfx6NWy37arjpL2dqLhzE|bc1qNbV492Xzk47R46USCnfzehvmmVgPLNuDnqjtb6,bc1qUDGJr48Hmy96QSmDHymNCxTESBtxacTCyEDQW3,0.17481846|0.16611285|0.12059169,0.46152299,NL,AS9009
2026-08-13T23:01:08Z,26a959ae47dd8c28b0c8056b157bc5c21e5b83463104a80cd13d7621c6df099f,107.191.224.241,220.101.78.188,443,18333,bc1q5eA7oEJCHd79taeirRNdrwefJtpxgjXEB1sFE6|bc1q8BDVx83yUYBhtaY9pxcTS1K8UKoykJaMgyQdiB,bc1qAvrev8BwYqcgiwbZQiBHdke5gyS2haK7omPkcr|bc1q6yfvEBhvJnAvUcVYmsHk8czUiPC2xQwWrjPoUE,0.16603900|0.16373716,0.20196387|0.12781229,GB,AS2856
2026-08-13T23:02:14Z,31409df0c586b73ec4ac41b04efb950890c015ce1c4d3fa13c109f86e00cb902,172.255.202.165,19.123.40.47,18333,8333,bc1qpB2ExURaUK9sVxpXbR9UbmjrNCXAaWpR2oGA1Z|bc1qXVcFvJV6p1TCjbFuFJhhPuxqqhnQXGNzUCDi9w,bc1qDhLDhyNxLgzWaYBfxRQX8NzSqnwLFzaxki3vBg|bc1qXVcFvJV6p1TCjbFuFJhhPuxqqhnQXGNzUCDi9w,0.02584690|0.01025087,0.02995653|0.00614124,DE,AS51167
2026-08-13T23:02:19Z,6dd6b72579c9ca1f132878a7384b35fdd94a72cbe04d02a18184e8c6524a61b9,28.194.49.51,152.98.35.235,8333,8333,bc1qMm1nNEWdsMzFc5RKfEaE7cJnfytxj5dziTkqUM,bc1qvM8c9EWYB74g4XHKHXdmFd7m5X8YHwn12DnHPS|bc1qMm1nNEWdsMzFc5RKfEaE7cJnfytxj5dziTkqUM,0.93290173,0.47606107|0.45684066,NL,AS9009
2026-08-13T23:02:37Z,a1143af6db06a742d412505995e7c93d657aef3e58f0699481026819fc7b0f97,143.102.159.183,217.157.122.76,8333,18333,bc1qLUHrMAGue12H5QBLxAyywpaRYbQNHYy1s5ZeXq|bc1qYfkPq38zkLRV3pgkqFUYAqiNz3p9Zm24tmLj5W,bc1qZUcuVRPFCUf1dYwoGnZJTbdQ33dXnQ8eXm6Aoo|bc1qYfkPq38zkLRV3pgkqFUYAqiNz3p9Zm24tmLj5W,0.21163189|0.40811841,0.30129326|0.31845704,HK,AS45102
2026-08-13T23:02:38Z,df9a4b81ecc837581a5bdeecfc56b9687664e094235f2c1bcd346f6fbea6fcd8,74.112.166.22,33.150.222.159,18333,8333,bc1qrx4U6AzgZZfWAbLASa4sf9ZsAzSko5niqRH8V2|bc1q1NDxY5iaU3NRonSbZ1sD5mviSRLXxdvQh5AWea,bc1qtrcvGJUdMHJdyP2uS1ektwpNvZ3Tu9mWHNSUfc,7.74014883|22.60040053,30.34054936,SG,AS14061
2026-08-13T23:03:13Z,958380e3609c0f42d23f268fb9aec78251122f0ae6e027583b8d48293cd52e48,183.216.174.159,154.204.185.142,8333,9050,bc1qTHYBEncWP2bBrXSan6jWCsCzPXWMHpQchJX9RA|bc1qKE5aEtuCnbtu7p9Dv59DfAyvi1hLg64Rp1y6aG|bc1qLKwaagRRegnYAYwmFUVzhsVoKiTAp19QwZpnBQ,bc1qZBy1X8PLc6cM8FFux75uXZT4NVvVSvVY5e9nsx|bc1qTHYBEncWP2bBrXSan6jWCsCzPXWMHpQchJX9RA,1.16522271|1.54059296|0.98886760,1.84166384|1.85301943,NL,AS9009
2026-08-13T23:03:20Z,624cc9e84e58bd4dbea760275710ccd442782d8d087f5868352f36f28d14feb9,61.229.142.208,61.229.142.245,8333,9050,bc1qK69rDNkeevwmbeUiCMcSfAxSGMU23RiCNjP5Q6,bc1qKeinejj6r24wLizBz3AacvyTwT8Sb3p5ygf3GK,5.37458563,5.37458563,PA,AS11556
2026-08-13T23:03:33Z,d6816626add82fb57be78c1ebebe3d4f3e6bcfef6ffb49ec1a4fd5d0c2cd84b9,211.22.235.89,158.165.250.30,9050,9050,bc1qzFG2XFJNGhzvkE4CFUL7wCAKqXH2hdbQDnuWB4,bc1qo88PxsjB9FAcACCcAK1bJXMxAaDPfefL31J63o|bc1qzFG2XFJNGhzvkE4CFUL7wCAKqXH2hdbQDnuWB4,0.37037048,0.18958256|0.18078792,GB,AS2856
2026-08-13T23:03:44Z,7c2888c3e15058cf1402a18a3f3311bedb7e077adb01f7808d3b8d05f4d780fd,211.22.235.124,176.136.36.102,8333,443,bc1qpe2WWr9xnSCsxQhWnh1xh5RzmNa3KUqJmgbdsE,bc1q9aJqbspELrjfBXRTc4dharHUim46thxZ3J1sED,0.45167468,0.45167468,SG,AS14061
2026-08-13T23:03:49Z,17f0618c897b92d230a8e591a0f30cbf5e1f8425c0cc8a2f42f3efe90c10df57,107.137.33.46,72.71.126.120,8333,443,bc1qT3J5KAULE4CgwX3b5FsYACecA82grDQhqALzjD,bc1qycSXACbbFd1LXqGF5HQJRopm6QkXKevDAP68Hm|bc1qqYSWkg24VZALLSUSRfLmcFUku1kdhLEaTZBykp,0.13530427,0.11527350|0.02003077,GB,AS2856
2026-08-13T23:03:50Z,d4669f6614ecf2790b131ee12c29652cf16ae8369f04de1b3a9e794a10f44598,199.64.65.165,183.216.174.201,8333,9050,bc1qf8GTfRLpa3mJtr2XFWE4tyJ6P1oyRECtnHv2M7|bc1qM8SLaHeyWXdhXDaDGxv2U6HHEyMVxiQJnXaeEw,bc1qAzd4hntjyaKTSykmcxLopMP1uJzagAmSViEybg|bc1qVp6PPvhtpGJwVHxMi3nh9H2rQGVYBfi1coJkvp,2.33388194|6.28043503,6.41364012|2.20067685,US,AS13335
2026-08-13T23:04:09Z,3573f9821b275d43dc773138a3eb24d2c3a422287c01d0e1864ff9dd1016d0da,211.22.235.20,179.136.174.236,18333,18333,bc1qzbqsGA1T2FbPhvmy1N1qjRwpoL7EaGTY4AnJ63,bc1qpxGCZ4wehydfsW29HJ1LsD62g1WX7jcCGkNmmG,0.15688305,0.15688305,US,AS13335
2026-08-13T23:04:17Z,3b3f5522cdccc2424f436a469234c36bb2608ae6a2dda2b27915a655dcc1fdd8,44.81.216.37,25.150.185.210,18333,8333,bc1q5HYxNTds1y1h5aJ9gtFENgapJVtLBBdbhGvsqi,bc1qpow3CTyvC3vSsYCpxKy31Ldf7NKWibaYy9wZWJ,0.05765529,0.05765529,SG,AS14061
2026-08-13T23:04:19Z,801eaa463660ded621d3b7cb0f90beb7357dd104fa96125608f42b5407b7733f,107.191.224.128,142.63.193.13,8333,8333,bc1qB1xQgkRrZkP5grxMDskVYHgmzCSUhjEByfpMTF|bc1qCfMpyzq8Y7CCAzYRpHGFcWCB2QwKAA8RCRkMkt|bc1qZ3GmPmcTtpg4jzz5Ww4xuYKm3thFfAP7eggHmP,bc1qKJJQQtn8pyiLEJxKA657WNHydHKdNXiKBqu6hc|bc1qB1xQgkRrZkP5grxMDskVYHgmzCSUhjEByfpMTF,0.39411650|1.01016388|0.25225880,0.81622424|0.84031494,GB,AS2856
2026-08-13T23:04:19Z,ab15a0fca5f04af9fd1533278e024fc3dd59cedd1d62979072126efb84e2b31e,157.32.197.126,195.134.219.197,8333,9050,bc1qBY3CG8cfUXC3v8CgPf2zwG7jrWYhMSzdmm11m1|bc1q7bGb28SepDJXTe5t9ivsEYYfsGhgct16rkyBBt|bc1qUg88Wh4znmcV19XAbCz3wH43gGjooa1xxboDKh,bc1qNJJt7HieSWrkpGokerDaNkmCMc1k1v51T7a7kV,0.56075579|0.67621275|1.15119273,2.38816127,NG,AS37282
2026-08-13T23:04:47Z,08a6461675beb46a7e93cdb629c218f3f97af7f50406fa91fdde1a927d42d1bd,148.101.214.167,9.57.185.79,8333,8333,bc1qRksyEEuXTzp6ZNh8yhbtqurSCSW7GUcLr715DA,bc1qT3r1hQnNtgQN17XruZDEANkjwppZJaSyaeggDU|bc1qjZsBDzFnfA7kbwZoFPzCWpfow5aXMnqpm2SzXY,1.02212672,0.58704675|0.43507997,NL,AS9009
2026-08-13T23:04:54Z,99b3f5e85eb3783f66ff3852f27e1fb903c3f7ed2452c23417e79002b17ad1c1,25.150.185.143,100.82.0.114,18333,18333,bc1qgUvgW262q3pEshLFKLffYQpnbmPucnTh5oaaZ6|bc1qvXZS4nty98QdeAYfHEWUFZ9YzKex3EE8BBCFxf|bc1qKPAesxfRLPnWLJEE5fsgwX7t8kwQFFuGyJseVB,bc1qpxAW6R8japjRrBnmZhReWpHXTotCzEhX2EkcPi,0.26966369|0.66036102|0.36320779,1.29323251,NL,AS9009
2026-08-13T23:04:58Z,442737c9510983dd782cb1139ac65f71f92b723eed2afa8a50f836282598b5c6,152.98.35.104,152.98.35.176,18333,8333,bc1qE8c1NDjtxrDfSButVHvUySUuA6Pe5aGv9mwX23|bc1qq6YBUa3b1a7tojQV7Ae2xo7Nn4W6DZ3TV7G4Wn,bc1qdkKvFaZBqAr77LtpNVYpPbHjYHQW1uPLnNzarj|bc1qq6YBUa3b1a7tojQV7Ae2xo7Nn4W6DZ3TV7G4Wn,0.13912794|0.10141368,0.17291306|0.06762856,SG,AS14061
2026-08-13T23:05:08Z,c3d0c78d50f725c25513d9d11c8dc00f5e64dcd2ba7477bc7d6ba88f831f3d45,25.119.51.129,44.81.216.25,9050,9050,bc1qfbAcoCHRWLWKRcfX5N9nXDAD11xZooQYSTSpQR|bc1qCfGLKdVhDJxsX6QSRBXVUZgpUqAusX2qRUw6qL|bc1qhnk2mjiAHfWkAHGfejvB18r6inRSnez6aDyUBv,bc1qivT2G39deB9hZ3zdA4BHCaSfdh2yoojuK6EVfX|bc1qYLie5Ty38RdBDqUHrqoPZnYhmQm4iRUpGGX3uQ,0.01524265|0.01753812|0.06366806,0.05154774|0.04490109,DE,AS51167
2026-08-13T23:05:11Z,d22d11fc8dc1f63452036a60e35d5264d56b5832010462063d580350ab3d660b,146.5.58.1,107.137.33.67,18333,9050,bc1qf3oRSgiaKnf4ruChYV1DwjtaKD3sfZamFgBk3Q,bc1qiaVvhkvB3veRAbdEmUPitksKENmZcvpsJ6ZrEH,11.03355392,11.03355392,US,AS13335
2026-08-13T23:05:11Z,85da4a65c4aef717b9cfb6babd48b8e1ba853727f707ec7858fb2ce527f09aae,60.119.13.243,100.82.0.203,9050,443,bc1qWHPWnaEM5VdybDiZWn6jGNPSUgUyGjEtvbntdP|bc1qcV6johuwzRGZmWUCx6PzXnYtLv1pMHQvZUU8aA,bc1qkYk7SVajk68ASSme7pzB5QDNDfwS8FvUoYJqnr|bc1qWHPWnaEM5VdybDiZWn6jGNPSUgUyGjEtvbntdP,2.05941960|0.96170023,2.66718654|0.35393329,NG,AS37282
2026-08-13T23:05:13Z,0dd35151f71d7e3da0ec9931b41d90e9d178e58ac587c885c6aba520b4178460,220.28.117.182,169.234.73.99,18333,9050,bc1qkEeRSrBrpo3GZQubcSkJhmp2jVbb1ASMBfmN6z,bc1qWG1wjUFLFNkesKZxxZtCo5aaJetTb2SSHxr2Pw,1.10981162,1.10981162,GB,AS2856
2026-08-13T23:05:40Z,31098467638eace108b962ffdb34f20d80cf09093c969b58998f369cf0a36587,96.176.135.48,172.255.202.18,8333,18333,bc1qc17yJCkSJYv54Ub2x5VWyyq2Et6SDVyr3yNk13|bc1qUHr1MDkipMTV4pXZfyWYnNPHBUw5enx2GvsaHA|bc1qwCXExSpv9WoEC4nCCiAX77q5vWvQiyYUf8Y7UB,bc1qej4y3VEaZMHSVqnFhLoYKGwSqdFudh3cfJ7E7d|bc1qzRkEAX5xvnENEocSXTm9Pf9EzaUoZvXf4Tzjm2,0.06652621|0.10216689|0.09000428,0.14909117|0.10960621,SG,AS14061
2026-08-13T23:05:54Z,58301d951546d2d8e6321a34d4c376c9c3d99677ba3e6949529bc2080fbfedb4,26.248.35.163,28.194.49.186,8333,18333,bc1qBHEZ3W25hmkpWRNpSwDS31H8n9MjpWYW56cjGn|bc1qV9XuJvBBv2f7CK8bpSB5jq1kJAVPCEn3zkbEVm,bc1q5uNH7h58evz2h92R1Y7GpSieE4s3Qx9C5kLHBi,2.58381388|6.31239054,8.89620442,SG,AS14061
2026-08-13T23:06:39Z,f4f018506cccbd13b48714d83e673687cd30bbe65a92149865696872cd9098ba,169.234.73.196,220.28.117.225,9050,9050,bc1q8cZmqA1Gvb1kvUwuknoeNZjT9j5cNDijx5n77i,bc1qaaD6BhVFnUPqKbPAC1X915gVw2cK9bXHvk5Ukn|bc1q8cZmqA1Gvb1kvUwuknoeNZjT9j5cNDijx5n77i,0.35457810,0.26664400|0.08793410,TR,AS9121
2026-08-13T23:06:47Z,ab0127a92a922c345e1943b09557cef67845ba2a443aeb64099e45e1ff6bff07,16.116.148.175,148.101.214.132,8333,18333,bc1qVdAS9Qjzs7nXKD8kSr4E9Q4iuFpkmreLGkhfZa|bc1qe7982ywH2WBxQHtPoDfU36qU4dvgwuFAvhpHW2,bc1qm7Rca3n4qrNGXbqtmfwE5cRfAZeXzCtZJNyLx4|bc1qU1RdbxZ9RLbU9pjWQtQtEYWeFsyucPzixKitR2,0.70067145|0.28434054,0.59538364|0.38962835,US,AS13335
2026-08-13T23:07:07Z,194cb5f71a70dc8ffbf89d4a73c81d9e80340db86afe97c961fa89b30c686d27,33.150.222.162,61.229.142.40,8333,18333,bc1qfTi9AYrAFaRteXJk9m7iworVpxtERtaFbQjsx4,bc1qVmerSi4wuXNkVagosvoaiHvdXzKegVgf4MBx97|bc1qfTi9AYrAFaRteXJk9m7iworVpxtERtaFbQjsx4,0.20629568,0.09965383|0.10664185,NL,AS9009
2026-08-13T23:07:08Z,e5bdbc76f686921000585024eec0cc4bbff993349952f5f842819f26df3d2d92,13.15.47.122,74.112.166.72,18333,8333,bc1qiVBB67EbuRd3pZXy5iRYAC82tuHMxnrJpTs8Y8,bc1qCRchhbwt5Aj9wZAxq5XZ5dBGhqTvhQFuHT4qU3,2.83447130,2.83447130,DE,AS51167
2026-08-13T23:07:10Z,3efce03699ecd0ea7946109fa2734cc786b7537c15122d471c8e6e9a06b4b870,28.194.49.33,178.44.216.240,9050,8333,bc1qaN4zrBkmWjQfhvzm2aATbn21f4XAC2cihX6xBq,bc1qACK1HvymikECT77bvg43DLRaU7mRE4X1AbSVmi|bc1qtUWiAUK6ZVgGieVbgzMEWX45BJdEyv8UpJPkjf,0.04698717,0.03281148|0.01417569,HK,AS45102
2026-08-13T23:07:21Z,68a76322bcb468e71f9400458bb697406e74906c442dbeebc9bd73222addfe38,96.176.135.151,220.28.117.182,443,9050,bc1qF5nA1EZWQ4ghjgXjY21bcT12aoJbK2ZumkUtC7|bc1q7aAGDgaHuPJsS6QSWdGmFLkuw6iwiq36SRRcX4|bc1qW7toXqvMEQMT3dxFpA2HceeoTKADNFRdvGYcik,bc1qkEeRSrBrpo3GZQubcSkJhmp2jVbb1ASMBfmN6z|bc1qjcEXExNL1EDp8pqXGmfnESGcMrKRWbiPLHQZyY,0.87452689|0.97672491|0.71578550,1.92613182|0.64090549,GB,AS2856
2026-08-13T23:07:30Z,6885c2564c4def864f27dddc58a26fa15b1ae3fed8bbc74b04967c0775110b00,194.140.125.160,143.102.159.73,8333,8333,bc1q1MRL2tzddQw5CDhgYCbEP7xkAfQdCzVnwyrCZA|bc1q7LPCnUyHY6CHSDFPih6NVq7aH2yf4c4kQ7B1a1,bc1qv4pWaKET8yKAKJCUr1Xsqa5eWPLiFVDmxJvXRJ|bc1q7LPCnUyHY6CHSDFPih6NVq7aH2yf4c4kQ7B1a1,0.95592395|0.67722725,1.33504603|0.29810517,US,AS13335
2026-08-13T23:07:41Z,b9d478086bca08f892b45c0f3a465c4d11880609071d66cbdfaacf64f644c9bd,178.44.216.187,33.150.222.153,9050,8333,bc1qPzo2aMNeCNshUBdXsCRRdqwAEtrAMVpuBYGhLn|bc1qDbqQE313e3z4jUEh9NZoxUiXVyNKSQcT8XBcjL|bc1qqYSWkg24VZALLSUSRfLmcFUku1kdhLEaTZBykp,bc1q2XBcakxvVap1X9rWfq4nFW8T7U2cmZ8rgXvA9z|bc1qPzo2aMNeCNshUBdXsCRRdqwAEtrAMVpuBYGhLn,0.09249220|0.08198535|0.03259061,0.18432716|0.02274099,GB,AS2856
2026-08-13T23:07:45Z,8f573f84d02f817ede10057a612e9fd91b9e6aef69df57c7f8b50f2c1c292f02,160.87.125.163,167.186.83.31,8333,8333,bc1qubVD1QHfaBJFcZprJjsGt4mAsxmkup5Wob8TXZ,bc1q7yy25CwKtPwW7b6Qc4Rpit6fKfdre8DShsoQ3y,2.23632178,2.23632178,DE,AS51167
2026-08-13T23:08:18Z,efd10584b9270188849d7f38f20f5996824def19f8fd616e8492249796f6c224,158.165.250.253,152.98.35.252,8333,443,bc1qnNhkMGav7Qw6bBYAxkDqZx9UJw9ePx7ZNCxQQi,bc1qp1DVQaD1eLN7QHZ1fJ3iJiXS3mnHJh4du2xnXf,0.17124999,0.17124999,US,AS13335
2026-08-13T23:08:19Z,bfd13e23dc25e56f9ab765dbfb78f8ca76d531d6122e162303504ddb13ddfed1,157.32.197.22,148.101.214.118,8333,18333,bc1qYA3KbawaSc4jL7ZRudF3FyujBRwLiNsSHgUWL7,bc1qtcaD13qeteNJ9cZWEJKpogiSjRaUUVebgeHW2T,1.99834507,1.99834507,DE,AS51167
2026-08-13T23:08:32Z,d400c35159ffbfade3db139329a20681643da7753d39ce5b8dfb0be8de4b8ec1,158.165.250.57,102.239.128.107,8333,8333,bc1qyUt5XMwN7ZcV26vwYggdDCLmC3yBKcFVLJrJ5r|bc1qWCDaUonJ5i11fNFZxNhyMXpJC6SoJGMref2vt3,bc1qhjBMxBtR67eYsibdtAvNtgxLSqqMVHhhJRQmEC|bc1qYBFJPUrNsDZuRdHVdq1BPxKrbQpFRvq9Tcd3Jm,0.17089520|0.05414499,0.15454997|0.07049022,NL,AS9009
2026-08-13T23:08:35Z,aa538c7ab01392580465a3a0491ef301dc9759cfa86b71112930d5cfdec429a7,169.234.73.85,74.112.166.193,8333,9050,bc1q2aDhJYdtn6p11PdF9jthhhPY9q9chW4nDBA23i|bc1qjWwJcNgYp9HtDcW8AgP6KNCznt3NkZyti2nAha,bc1qyW5DSKdvTXHmQ7mpLMFVPqCPVoLtLktuabAwM9,0.13592139|0.19450676,0.33042815,DE,AS51167
2026-08-13T23:08:46Z,1172880f7bf251a4b06e75358f3aa18491256dfda1bcd87ffa4b75453f695ad2,25.119.51.137,178.44.216.252,18333,443,bc1qGQkmqgdZfZyreVzAz86V2ovbZheKjZ2uuw5bSz,bc1qrgys9trmKDkkQnbcMEtWeaC8ooyKhGEfshvNCy,0.33673941,0.33673941,GB,AS2856
2026-08-13T23:08:56Z,7d3174aa6d11d586dd0767538953f429f89286e588964ee720c1cc0021791a39,178.44.216.243,199.64.65.212,8333,18333,bc1qr6wqAVcdRfN6tgiE1qKiZxQAxznYWPaRqX4zER,bc1qd8MDsAo8ci2z77D4aMy9E7PSvybrByGKCbHn1o,28.17647336,28.17647336,NL,AS9009
2026-08-13T23:09:10Z,6bf51af4f11ac25b9c6d15328978fb35d334ec6ff31e2221a72e7ede41e817bb,61.229.142.201,220.28.117.161,443,9050,bc1qgZvJHJy3ccjdzMpeE2DCh3WhyQU1wnuNAUggr4|bc1qWkTrasajo6NzNe3G4Z8dUoowvgNwLHpZWR7ktN,bc1qrgys9trmKDkkQnbcMEtWeaC8ooyKhGEfshvNCy|bc1q8pQBEvi3z9ffjgSRDF2fuzBGPwSPH1G2Vfie8t,0.11066119|0.21660848,0.16362608|0.16364359,US,AS13335
